"","PERMNO","error","Fstat","df","pvalue","sig90","sig95","sig99"
"6155",89507,0.614438123791754,0.318027476323465,3,0.387796321950119,0,0,0
"6156",89508,0.619154940213516,1.56145391895508,6,0.742013673819361,0,0,0
"6157",89509,0.58679701841304,0.130494755138384,6,0.269701172188681,0,0,0
"6158",89510,0.244571817965619,0.908192544606982,4,0.605439863908873,0,0,0
"6159",89524,NA,NA,0,NA,NA,NA,NA
"6160",89525,0.239396283925336,1.4142720635794,6,0.720726819062464,0,0,0
"6161",89527,0.0932400909472768,29.5018853972583,1,0.884090540360912,0,0,0
"6162",89529,0.411953492371749,0.372178335576035,5,0.431521085615311,0,0,0
"6163",89530,0.765722957259656,0.35939402375673,3,0.408902684713511,0,0,0
"6164",89531,NA,NA,0,NA,NA,NA,NA
"6165",89532,NA,NA,NA,NA,NA,NA,NA
"6166",89533,0.372081074969808,3.84791334067154,6,0.902522634698968,1,0,0
"6167",89539,0.761896159278362,0.195623297173693,2,0.298491090138797,0,0,0
"6168",89540,0.429671571071332,0.829888225523114,6,0.602573983128562,0,0,0
"6169",89541,0.571596119527398,0.652419845871202,6,0.549923474126891,0,0,0
"6170",89546,0.516854756110566,0.137324728138771,6,0.276314139251024,0,0,0
"6171",89547,0.637492271941599,1.61347315573067,6,0.748962975500852,0,0,0
"6172",89548,0.833697546566306,1.55788985694656,6,0.741527161829909,0,0,0
"6173",89549,0.132266982652492,4.90633105087364,2,0.842858611157889,0,0,0
"6174",89557,0.150919545840278,1.13030479596155,4,0.652365714686432,0,0,0
"6175",89558,0.151050428747425,1.86102072583062,4,0.755778721585731,0,0,0
"6176",89565,0.229625910021234,1.73616785881619,5,0.755232334907374,0,0,0
"6177",89566,NA,NA,0,NA,NA,NA,NA
"6178",89567,0.619668273073287,1.85699724398474,5,0.768862968264713,0,0,0
"6179",89568,NA,NA,0,NA,NA,NA,NA
"6180",89570,0.638116320676661,0.198882758987294,6,0.328733930552091,0,0,0
"6181",89571,0.645561430688844,6.15603207493392,6,0.952268130858279,1,1,0
"6182",89572,0.459381672153458,0.907018018666793,6,0.622319749204896,0,0,0
"6183",89573,0.438246182128109,0.991074044447891,6,0.642081627124378,0,0,0
"6184",89574,0.288549283585118,2.19074792829755,6,0.810662977670987,0,0,0
"6185",89575,0.221082649811269,0.585129079960497,6,0.526687922577447,0,0,0
"6186",89576,0.238393733946157,3.69477001517788,6,0.897045314051153,0,0,0
"6187",89577,NA,NA,0,NA,NA,NA,NA
"6188",89578,0.402928208957806,0.314124421690037,2,0.368432131156711,0,0,0
"6189",89581,0.268856670718152,0.651980987947947,7,0.554029067840015,0,0,0
"6190",89597,0.54968740679304,0.166614723687871,6,0.302694866209792,0,0,0
"6191",89605,NA,NA,0,NA,NA,NA,NA
"6192",89606,0.749224139515178,0.330225742968484,6,0.413589322161106,0,0,0
"6193",89609,0.571060969978014,0.554432038499591,6,0.51535606041126,0,0,0
"6194",89611,0.901560522280703,1.25091066812787,6,0.693852117963746,0,0,0
"6195",89612,NA,NA,0,NA,NA,NA,NA
"6196",89613,NA,NA,NA,NA,NA,NA,NA
"6197",89615,0.450072887650063,4.81024683533892,6,0.929240620965376,1,0,0
"6198",89617,0.5132238580182,0.513051101674085,6,0.499263795825123,0,0,0
"6199",89618,0.954597835773497,0.138670369912648,6,0.277594483497191,0,0,0
"6200",89619,NA,NA,NA,NA,NA,NA,NA
"6201",89620,0.0265001326885302,100.581336094632,1,0.936731388296436,1,0,0
"6202",89622,NA,NA,0,NA,NA,NA,NA
"6203",89625,0.672840511212959,0.393101274760686,6,0.446233457036301,0,0,0
"6204",89626,0.416097890382086,0.628357205767917,6,0.541852966604976,0,0,0
"6205",89627,NA,NA,0,NA,NA,NA,NA
"6206",89630,0.699740379053441,1.68672471394034,6,0.758289761853722,0,0,0
"6207",89631,NA,NA,0,NA,NA,NA,NA
"6208",89636,0.0865257056480599,15.6675428238063,2,0.941699562994619,1,0,0
"6209",89637,0.52368213128117,0.303597485651384,6,0.398465718699033,0,0,0
"6210",89641,1.2006008924846,0.39596475844721,6,0.447629658609023,0,0,0
"6211",89642,0.588983138315335,0.120476672414092,4,0.25398936904239,0,0,0
"6212",89643,0.149730161607984,5.62316007277828,6,0.944579285848152,1,0,0
"6213",89644,1.41505471326178,0.301616417016839,2,0.362002037515766,0,0,0
"6214",89646,NA,NA,NA,NA,NA,NA,NA
"6215",89647,NA,NA,0,NA,NA,NA,NA
"6216",89648,0.349651223925668,2.18484036787404,6,0.810148050108878,0,0,0
"6217",89650,NA,NA,0,NA,NA,NA,NA
"6218",89651,NA,NA,0,NA,NA,NA,NA
"6219",89652,1.02580409537075,0.0546301054714021,1,0.146173554188632,0,0,0
"6220",89653,0.272253221778168,0.571056108875167,6,0.521553698394952,0,0,0
"6221",89655,0.174618932533063,3.38792385010819,6,0.884722754453533,0,0,0
"6222",89659,0.638882959573384,0.463168754146165,5,0.47362185530259,0,0,0
"6223",89675,NA,NA,NA,NA,NA,NA,NA
"6224",89678,NA,NA,0,NA,NA,NA,NA
"6225",89679,NA,NA,0,NA,NA,NA,NA
"6226",89680,NA,NA,NA,NA,NA,NA,NA
"6227",89681,0.114419141676331,7.61703587719433,6,0.96714153754704,1,1,0
"6228",89682,NA,NA,NA,NA,NA,NA,NA
"6229",89684,NA,NA,NA,NA,NA,NA,NA
"6230",89685,0.666007833820782,0.692373143016337,3,0.533598619770458,0,0,0
"6231",89686,0.68063185324749,0.30705572512957,2,0.36482077140495,0,0,0
"6232",89689,NA,NA,0,NA,NA,NA,NA
"6233",89692,0.323678804489391,2.50588202249219,6,0.835489654764717,0,0,0
"6234",89694,0.204903209181584,1.76265965984281,6,0.767431063651786,0,0,0
"6235",89695,0.471878486514097,0.216745476037002,6,0.342049751027372,0,0,0
"6236",89696,NA,NA,NA,NA,NA,NA,NA
"6237",89698,0.37002766724555,1.32842752441356,6,0.707071965536597,0,0,0
"6238",89699,0.716506450354488,0.229811107872475,2,0.321034325916441,0,0,0
"6239",89700,NA,NA,0,NA,NA,NA,NA
"6240",89701,NA,NA,0,NA,NA,NA,NA
"6241",89702,NA,NA,NA,NA,NA,NA,NA
"6242",89704,0.353846689207813,1.48835853467091,6,0.731756512935455,0,0,0
"6243",89705,NA,NA,0,NA,NA,NA,NA
"6244",89710,NA,NA,0,NA,NA,NA,NA
"6245",89715,0.0944448946592363,36.0193942637571,1,0.894890883593586,0,0,0
"6246",89716,NA,NA,NA,NA,NA,NA,NA
"6247",89727,NA,NA,0,NA,NA,NA,NA
"6248",89728,0.306683116923962,0.772826738741152,6,0.586837882996897,0,0,0
"6249",89729,NA,NA,0,NA,NA,NA,NA
"6250",89731,0.351233911570299,3.57448665820874,6,0.892442073828198,0,0,0
"6251",89735,NA,NA,0,NA,NA,NA,NA
"6252",89736,0.3970665490045,0.162020862405802,6,0.29874870226763,0,0,0
"6253",89738,0.395574684633896,3.96578938354432,6,0.906469368274316,1,0,0
"6254",89740,NA,NA,0,NA,NA,NA,NA
"6255",89741,0.229321458941866,2.80055869764016,6,0.854742719482309,0,0,0
"6256",89743,NA,NA,0,NA,NA,NA,NA
"6257",89751,NA,NA,0,NA,NA,NA,NA
"6258",89752,NA,NA,0,NA,NA,NA,NA
"6259",89753,0.397531010049088,1.05690644772737,6,0.65642966466486,0,0,0
"6260",89756,0.789889345286228,1.01245141000635,6,0.646843566671409,0,0,0
"6261",89757,0.64196962113198,0.312590904729705,6,0.40367022198506,0,0,0
"6262",89758,0.360816172532104,1.12359093228798,4,0.651090581039701,0,0,0
"6263",89759,NA,NA,0,NA,NA,NA,NA
"6264",89760,0.493592241493435,0.249341028886125,6,0.364682369112558,0,0,0
"6265",89761,0.660831016910345,0.349819885735665,1,0.34002706439684,0,0,0
"6266",89767,NA,NA,0,NA,NA,NA,NA
"6267",89768,0.469166668745043,1.77489519017659,2,0.68569961760437,0,0,0
"6268",89770,2.72796536063761,0.163236373744777,2,0.274698622012536,0,0,0
"6269",89778,0.0904358177075677,2.70252377388233,6,0.848706011009365,0,0,0
"6270",89781,0.323633289428101,0.448581037772928,6,0.472071435810717,0,0,0
"6271",89789,0.16552695255409,2.10372401557172,6,0.802870600827746,0,0,0
"6272",89790,5.56779964196781,1.32130816523216,6,0.705894410087686,0,0,0
"6273",89792,0.260651050049166,0.39674141000805,6,0.448007097541512,0,0,0
"6274",89793,0.523707961528587,0.789426480844197,5,0.585032738920777,0,0,0
"6275",89795,NA,NA,NA,NA,NA,NA,NA
"6276",89796,0.467379609059367,0.508480379486432,6,0.497424767769205,0,0,0
"6277",89798,0.575214061146554,1.0574287446226,3,0.620540394369717,0,0,0
"6278",89799,0.226507157509952,2.73431602052183,5,0.840879581426484,0,0,0
"6279",89800,0.446162662666222,0.525210008288326,6,0.504094701788545,0,0,0
"6280",89801,0.221782866153235,13.0205560475781,2,0.931047333400196,1,0,0
"6281",89802,0.6396577558418,0.38361021081522,3,0.420467015020375,0,0,0
"6282",89803,0.872686823149302,1.94353007149058,6,0.78727481827943,0,0,0
"6283",89805,0.478552147278549,1.45501627168076,3,0.685825181485011,0,0,0
"6284",89806,NA,NA,0,NA,NA,NA,NA
"6285",89810,0.80406444091835,0.280255629370274,6,0.38446048385247,0,0,0
"6286",89812,0.342583041169444,4.31173669911225,6,0.916860426670537,1,0,0
"6287",89813,0.429817998595149,0.927946396660155,1,0.488100957124461,0,0,0
"6288",89815,NA,NA,0,NA,NA,NA,NA
"6289",89817,0.193629266162817,0.896768713319141,6,0.61978953986141,0,0,0
"6290",89818,NA,NA,0,NA,NA,NA,NA
"6291",89820,NA,NA,0,NA,NA,NA,NA
"6292",89821,0.390528772968252,1.56735969257742,6,0.742816858581172,0,0,0
"6293",89822,NA,NA,NA,NA,NA,NA,NA
"6294",89823,0.377234170794529,0.610365607853518,6,0.535648778938168,0,0,0
"6295",89824,3.19038376485138,0.692537179723711,6,0.562835490860566,0,0,0
"6296",89825,NA,NA,0,NA,NA,NA,NA
"6297",89826,0.215369237292715,3.52336429261932,6,0.890399571145821,0,0,0
"6298",89828,0.375892786658679,0.26989154945083,6,0.377995172562232,0,0,0
"6299",89830,NA,NA,0,NA,NA,NA,NA
"6300",89831,NA,NA,0,NA,NA,NA,NA
"6301",89832,NA,NA,0,NA,NA,NA,NA
"6302",89833,NA,NA,0,NA,NA,NA,NA
"6303",89834,NA,NA,0,NA,NA,NA,NA
"6304",89835,NA,NA,0,NA,NA,NA,NA
"6305",89838,NA,NA,NA,NA,NA,NA,NA
"6306",89841,0.391242375914394,1.24544241434125,6,0.692885320184152,0,0,0
"6307",89845,0.553394550974468,0.380808087030007,4,0.429434984394515,0,0,0
"6308",89847,NA,NA,0,NA,NA,NA,NA
"6309",89849,0.472111319223892,0.769127771685245,4,0.569998248820714,0,0,0
"6310",89850,1.24376822136665,0.0935725580617801,2,0.211412295898948,0,0,0
"6311",89853,NA,NA,0,NA,NA,NA,NA
"6312",89854,0.281480920747862,1.79948971253743,6,0.771683777355271,0,0,0
"6313",89856,0.72775592623869,0.240438694608953,6,0.358696481212468,0,0,0
"6314",89857,0.831850601956126,0.368070512485685,6,0.433709537681555,0,0,0
"6315",89858,0.424119947679818,0.326521380178686,6,0.411536107693633,0,0,0
"6316",89859,NA,NA,0,NA,NA,NA,NA
"6317",89860,NA,NA,0,NA,NA,NA,NA
"6318",89861,NA,NA,0,NA,NA,NA,NA
"6319",89863,0.490032693261024,1.12499628928712,1,0.518734401968722,0,0,0
"6320",89865,NA,NA,0,NA,NA,NA,NA
"6321",89866,0.39080009568336,0.763765095103959,6,0.584242547785385,0,0,0
"6322",89873,NA,NA,0,NA,NA,NA,NA
"6323",89874,NA,NA,0,NA,NA,NA,NA
"6324",89875,0.542499509608691,4.84921598024508,6,0.930099691705006,1,0,0
"6325",89876,0.200374774800732,1.25443868199957,6,0.69447340563317,0,0,0
"6326",89877,0.585818307977981,0.0790096861740282,5,0.210095276121979,0,0,0
"6327",89878,0.248487364853553,1.60155566036867,6,0.747395556812642,0,0,0
"6328",89883,NA,NA,NA,NA,NA,NA,NA
"6329",89885,0.554714515272709,0.253338306523193,1,0.296859526440658,0,0,0
"6330",89888,0.584652055320437,4.89650616608158,4,0.908659550628232,1,0,0
"6331",89889,1.00732549028011,0.419332760494201,6,0.458760288705891,0,0,0
"6332",89891,0.435515556914437,1.01598827626863,6,0.647621693080945,0,0,0
"6333",89896,NA,NA,0,NA,NA,NA,NA
"6334",89898,0.664586697563326,0.568574609867227,6,0.520637823013493,0,0,0
"6335",89899,NA,NA,NA,NA,NA,NA,NA
"6336",89900,0.586569502288418,0.955352334815101,6,0.633891782813594,0,0,0
"6337",89901,0.616773836847428,0.570090159100761,6,0.521197565092558,0,0,0
"6338",89903,0.228540100468522,3.26419685603456,2,0.787448409866229,0,0,0
"6339",89904,0.394354647893302,0.520257239116173,6,0.502137520816771,0,0,0
"6340",89905,0.803580619567544,0.300492789931297,6,0.39664507615547,0,0,0
"6341",89906,NA,NA,NA,NA,NA,NA,NA
"6342",89908,0.403751610235069,14.235116473198,6,0.990743338693485,1,1,1
"6343",89909,NA,NA,NA,NA,NA,NA,NA
"6344",89910,NA,NA,NA,NA,NA,NA,NA
"6345",89911,1.6216520487852,0.410156013066608,6,0.454444054157139,0,0,0
"6346",89912,NA,NA,0,NA,NA,NA,NA
"6347",89913,0.457557785162371,5.02179449597599,6,0.933738276463206,1,0,0
"6348",89914,NA,NA,0,NA,NA,NA,NA
"6349",89915,0.29934069384962,0.414628836574036,6,0.456556489089861,0,0,0
"6350",89916,2.30014923566513,1.06274431562601,6,0.657657907304966,0,0,0
"6351",89917,NA,NA,NA,NA,NA,NA,NA
"6352",89918,NA,NA,0,NA,NA,NA,NA
"6353",89919,1.40672282503012,1.16864316233488,1,0.524778183172914,0,0,0
"6354",89920,0.692082158961049,0.974558978597668,4,0.620567372860445,0,0,0
"6355",89921,0.37389589344433,2.4196794933192,6,0.82918000680688,0,0,0
"6356",89922,0.639391389997561,0.152219157540131,6,0.290102028276318,0,0,0
"6357",89924,NA,NA,0,NA,NA,NA,NA
"6358",89925,3.90861927488483,0.31723700926478,6,0.406319550505085,0,0,0
"6359",89927,0.986928563963123,0.131681515583455,6,0.270864296609091,0,0,0
"6360",89928,NA,NA,0,NA,NA,NA,NA
"6361",89930,NA,NA,0,NA,NA,NA,NA
"6362",89932,0.0241427800971424,702.259026779787,1,0.975988159864647,1,1,0
"6363",89933,NA,NA,0,NA,NA,NA,NA
"6364",89934,NA,NA,0,NA,NA,NA,NA
"6365",89935,0.46426109961082,0.587366581516787,6,0.527494999300662,0,0,0
"6366",89938,0.188422517360781,1.84195068942255,6,0.776447578079214,0,0,0
"6367",89941,0.574675254971861,4.74410074638686,6,0.927749216989837,1,0,0
"6368",89942,0.113481711726389,9.41577809353929,6,0.978016146907078,1,1,0
"6369",89946,0.448018129819473,0.997480186054602,6,0.643519329840731,0,0,0
"6370",89948,0.192394611943704,0.498516146856507,7,0.497032222896496,0,0,0
"6371",89949,0.410956303892984,0.305022561906231,6,0.399297241024955,0,0,0
"6372",89951,0.272944414773327,30.8377430457993,2,0.969068869787663,1,1,0
"6373",89952,0.172941458028543,1.96612809165969,6,0.789580180823296,0,0,0
"6374",89953,NA,NA,NA,NA,NA,NA,NA
"6375",89954,0.163632388786854,1.25629298318609,4,0.674902333658192,0,0,0
"6376",89956,NA,NA,0,NA,NA,NA,NA
"6377",89958,NA,NA,0,NA,NA,NA,NA
"6378",89960,0.53824629656875,3.52552849410436,6,0.890487117526432,0,0,0
"6379",89961,NA,NA,0,NA,NA,NA,NA
"6380",89962,NA,NA,0,NA,NA,NA,NA
"6381",89964,0.307396938637977,1.05373769420391,6,0.655760069531485,0,0,0
"6382",89965,0.995809114938183,1.77511221634986,6,0.768881772116571,0,0,0
"6383",89967,NA,NA,NA,NA,NA,NA,NA
"6384",89968,0.474983893049314,0.419520225149063,6,0.458847742708812,0,0,0
"6385",89971,0.938385604645724,0.296825174523258,6,0.394478094239641,0,0,0
"6386",89973,0.287126917416463,1.03860428219258,6,0.652533577869797,0,0,0
"6387",89976,0.419331127725657,0.680873437635132,6,0.559148757328195,0,0,0
"6388",89977,0.132083907742148,2.31223133528133,6,0.820825356589835,0,0,0
"6389",89978,NA,NA,0,NA,NA,NA,NA
"6390",89979,NA,NA,NA,NA,NA,NA,NA
"6391",89986,NA,NA,0,NA,NA,NA,NA
"6392",89987,NA,NA,NA,NA,NA,NA,NA
"6393",89989,NA,NA,0,NA,NA,NA,NA
"6394",90006,0.454225369871599,0.45179789858158,2,0.429269239555646,0,0,0
"6395",90007,0.168820810339545,2.87662884554942,5,0.849360534532713,0,0,0
"6396",90009,NA,NA,0,NA,NA,NA,NA
"6397",90011,0.104917500021636,2.24817249014887,6,0.815566204010046,0,0,0
"6398",90012,0.428949053665106,0.534365676018931,6,0.507675035083008,0,0,0
"6399",90013,NA,NA,0,NA,NA,NA,NA
"6400",90014,NA,NA,NA,NA,NA,NA,NA
"6401",90016,NA,NA,NA,NA,NA,NA,NA
"6402",90017,0.970853365242546,0.121248673438462,3,0.249314066691758,0,0,0
"6403",90020,0.356210926571913,1.04213020659346,2,0.585291332754478,0,0,0
"6404",90022,NA,NA,0,NA,NA,NA,NA
"6405",90023,NA,NA,NA,NA,NA,NA,NA
"6406",90024,NA,NA,0,NA,NA,NA,NA
"6407",90025,NA,NA,0,NA,NA,NA,NA
"6408",90026,NA,NA,0,NA,NA,NA,NA
"6409",90028,NA,NA,0,NA,NA,NA,NA
"6410",90029,1.42000024168125,0.58752515586546,6,0.527552103011339,0,0,0
"6411",90031,0.519204643151478,1.82332167691122,6,0.774375512776619,0,0,0
"6412",90032,NA,NA,0,NA,NA,NA,NA
"6413",90033,NA,NA,NA,NA,NA,NA,NA
"6414",90034,NA,NA,0,NA,NA,NA,NA
"6415",90037,0.379866147297313,0.511389655308491,6,0.498596787384746,0,0,0
"6416",90038,0.410879612652698,0.387401423814024,6,0.443432493375743,0,0,0
"6417",90039,NA,NA,NA,NA,NA,NA,NA
"6418",90040,NA,NA,NA,NA,NA,NA,NA
"6419",90044,NA,NA,0,NA,NA,NA,NA
"6420",90045,NA,NA,NA,NA,NA,NA,NA
"6421",90046,NA,NA,0,NA,NA,NA,NA
"6422",90048,NA,NA,NA,NA,NA,NA,NA
"6423",90049,NA,NA,0,NA,NA,NA,NA
"6424",90051,NA,NA,0,NA,NA,NA,NA
"6425",90052,2.21047223941906,0.510018934002683,4,0.485409032663201,0,0,0
"6426",90053,0.418805259861553,0.715069717399452,6,0.569808318531443,0,0,0
"6427",90054,NA,NA,0,NA,NA,NA,NA
"6428",90055,NA,NA,NA,NA,NA,NA,NA
"6429",90058,NA,NA,0,NA,NA,NA,NA
"6430",90061,1.67192135922551,0.748733222120323,4,0.564311829576654,0,0,0
"6431",90064,0.659055990280647,1.70755699638593,2,0.678646613621192,0,0,0
"6432",90065,NA,NA,0,NA,NA,NA,NA
"6433",90067,0.36674625931859,2.25015189030985,6,0.815731977023852,0,0,0
"6434",90069,0.966332516699984,0.565316012428392,5,0.514008834468128,0,0,0
"6435",90071,0.300972498417832,5.85004769355241,6,0.948044148389696,1,0,0
"6436",90074,NA,NA,0,NA,NA,NA,NA
"6437",90076,0.338580849204528,1.24927777448258,6,0.693563908105616,0,0,0
"6438",90077,0.360917761310656,2.0658349221249,6,0.799333994700385,0,0,0
"6439",90078,1.09607612859319,0.148785284208504,2,0.26313794511883,0,0,0
"6440",90079,NA,NA,0,NA,NA,NA,NA
"6441",90080,0.156269476822435,1.22426162246844,6,0.689095962553922,0,0,0
"6442",90081,0.569250751554287,0.811595907635421,6,0.597640060833667,0,0,0
"6443",90082,0.246333984431784,3.01542915955968,6,0.866846699541368,0,0,0
"6444",90083,0.599180416153405,1.48702833481763,1,0.56273923909482,0,0,0
"6445",90084,0.680421062365366,0.501906566337031,2,0.447894670991996,0,0,0
"6446",90085,0.35637415514891,0.0988134505056384,4,0.231028816219111,0,0,0
"6447",90086,0.319084800852965,0.190469209209826,6,0.322206945458557,0,0,0
"6448",90087,0.718736561748638,0.696653648011548,2,0.508271633692233,0,0,0
"6449",90088,0.60712541743925,0.457191026073533,6,0.475867216947421,0,0,0
"6450",90090,0.177159733006251,2.3976878891504,6,0.827515641752201,0,0,0
"6451",90091,NA,NA,0,NA,NA,NA,NA
"6452",90092,0.272564504387012,1.40507939864369,5,0.71086455500385,0,0,0
"6453",90093,NA,NA,0,NA,NA,NA,NA
"6454",90095,NA,NA,NA,NA,NA,NA,NA
"6455",90096,NA,NA,0,NA,NA,NA,NA
"6456",90097,1.21784624827891,0.0990326045295388,6,0.236350322041806,0,0,0
"6457",90098,0.729505224096731,0.815642871464681,6,0.598740387868125,0,0,0
"6458",90099,NA,NA,0,NA,NA,NA,NA
"6459",90101,1.12697689802782,2.18463332468107,6,0.810129967133299,0,0,0
"6460",90102,0.43802794475936,5.72506701816748,6,0.946173079637557,1,0,0
"6461",90110,0.275950660858062,3.79235432113422,4,0.876674824373683,0,0,0
"6462",90113,NA,NA,0,NA,NA,NA,NA
"6463",90116,NA,NA,NA,NA,NA,NA,NA
"6464",90118,0.633095138836421,0.314532755254834,6,0.404780724034637,0,0,0
"6465",90120,0.499624429604635,0.36315005809516,6,0.431177418405514,0,0,0
"6466",90121,0.265211974600989,1.13199997770906,6,0.671717801454969,0,0,0
"6467",90122,NA,NA,0,NA,NA,NA,NA
"6468",90125,0.825849228111276,1.17767874799629,6,0.680504543646375,0,0,0
"6469",90126,0.37333209365554,0.989726255257286,6,0.641777969233087,0,0,0
"6470",90127,NA,NA,0,NA,NA,NA,NA
"6471",90128,NA,NA,0,NA,NA,NA,NA
"6472",90129,0.37337567542713,2.62288760420081,6,0.843540182432558,0,0,0
"6473",90132,NA,NA,0,NA,NA,NA,NA
"6474",90133,NA,NA,0,NA,NA,NA,NA
"6475",90134,NA,NA,0,NA,NA,NA,NA
"6476",90135,NA,NA,0,NA,NA,NA,NA
"6477",90136,NA,NA,0,NA,NA,NA,NA
"6478",90137,NA,NA,0,NA,NA,NA,NA
"6479",90157,NA,NA,0,NA,NA,NA,NA
"6480",90158,NA,NA,0,NA,NA,NA,NA
"6481",90159,NA,NA,0,NA,NA,NA,NA
"6482",90162,1.14057897002468,0.74369586953003,6,0.578395162455914,0,0,0
"6483",90163,0.361633599160572,1.12231871645995,2,0.599541826372143,0,0,0
"6484",90164,0.317468962653266,0.466795155459095,6,0.480038705235769,0,0,0
"6485",90165,NA,NA,NA,NA,NA,NA,NA
"6486",90169,NA,NA,0,NA,NA,NA,NA
"6487",90170,0.963431699410148,0.109953861007903,1,0.20383505810296,0,0,0
"6488",90171,NA,NA,0,NA,NA,NA,NA
"6489",90175,0.478739437423463,0.684219281918448,6,0.560211843078596,0,0,0
"6490",90176,0.896269644746286,0.217493201919466,6,0.3425920717073,0,0,0
"6491",90177,1.1501357866613,3.44445936102086,6,0.887140619280904,0,0,0
"6492",90178,0.95045299915415,1.85366980114603,6,0.777736934806649,0,0,0
"6493",90179,0.291557235358065,0.850832451616587,6,0.60810106727314,0,0,0
"6494",90180,NA,NA,0,NA,NA,NA,NA
"6495",90183,0.895922862619827,0.309821703430387,3,0.383384724580907,0,0,0
"6496",90184,NA,NA,0,NA,NA,NA,NA
"6497",90187,0.626493539643713,0.825672997262425,6,0.601445978955252,0,0,0
"6498",90188,0.297465550820267,4.3442296077337,6,0.917753776574091,1,0,0
"6499",90189,NA,NA,0,NA,NA,NA,NA
"6500",90191,NA,NA,0,NA,NA,NA,NA
"6501",90192,0.379242214175481,3.77849143598856,5,0.89046840376463,0,0,0
"6502",90193,0.681079935075483,0.0735631445065665,1,0.168610971362241,0,0,0
"6503",90194,0.179814485291046,1.14447031744024,6,0.674153497278615,0,0,0
"6504",90196,0.417464415929649,3.15560678808292,2,0.78235082954065,0,0,0
"6505",90197,NA,NA,NA,NA,NA,NA,NA
"6506",90199,0.856764542301217,0.392265043036936,6,0.445824347613189,0,0,0
"6507",90200,0.387675356714592,3.97754799777327,6,0.906850967915466,1,0,0
"6508",90201,0.415412835225322,0.955912088273642,3,0.599676815210189,0,0,0
"6509",90204,0.758338293644865,0.882875972347182,3,0.58326759360683,0,0,0
"6510",90206,NA,NA,NA,NA,NA,NA,NA
"6511",90207,1.36880992474493,0.303013677150188,6,0.398124316717045,0,0,0
"6512",90208,0.182210990750639,1.1089009513848,5,0.659473569019705,0,0,0
"6513",90209,NA,NA,0,NA,NA,NA,NA
"6514",90210,0.396702648994034,1.7252941622278,4,0.740712875261208,0,0,0
"6515",90212,NA,NA,NA,NA,NA,NA,NA
"6516",90213,0.572979523521304,3.10341582012334,6,0.871398949895475,0,0,0
"6517",90214,0.449933082760456,0.391215269275794,5,0.440902536094077,0,0,0
"6518",90215,0.629270926755963,0.206856134805236,6,0.334765208403753,0,0,0
"6519",90216,0.159628814460227,13.6873741188924,2,0.934081868539171,1,0,0
"6520",90217,0.606425113119885,1.87132478300216,4,0.756864716529601,0,0,0
"6521",90218,NA,NA,0,NA,NA,NA,NA
"6522",90219,0.498826047709465,0.64451456464023,6,0.547300002791647,0,0,0
"6523",90220,NA,NA,0,NA,NA,NA,NA
"6524",90221,0.28421286597255,1.34113758188113,6,0.709156528709529,0,0,0
"6525",90222,NA,NA,NA,NA,NA,NA,NA
"6526",90223,1.0826087674714,0.231910767219189,6,0.352828898751274,0,0,0
"6527",90224,NA,NA,0,NA,NA,NA,NA
"6528",90226,NA,NA,0,NA,NA,NA,NA
"6529",90227,0.304299445532036,1.88604224489747,6,0.78124304914448,0,0,0
"6530",90228,0.312972229439274,1.68854763907528,6,0.758515330960186,0,0,0
"6531",90229,NA,NA,0,NA,NA,NA,NA
"6532",90231,NA,NA,0,NA,NA,NA,NA
"6533",90232,0.661442381402382,0.437337820336246,5,0.462337680692329,0,0,0
"6534",90233,0.441816185998873,0.0943115489132411,6,0.230854614228731,0,0,0
"6535",90236,NA,NA,NA,NA,NA,NA,NA
"6536",90237,NA,NA,0,NA,NA,NA,NA
"6537",90238,0.793014769916343,1.23931691245974,6,0.69179675151948,0,0,0
"6538",90239,NA,NA,NA,NA,NA,NA,NA
"6539",90241,0.359503619349001,1.74919475520345,1,0.587855191618125,0,0,0
"6540",90242,1.99278816517185,0.0378395311096046,3,0.141806567282427,0,0,0
"6541",90243,0.67545185678226,6.66295370671069,1,0.76470357543652,0,0,0
"6542",90245,NA,NA,0,NA,NA,NA,NA
"6543",90248,0.362930313385247,3.26651079627578,6,0.879282565989518,0,0,0
"6544",90249,0.35889160871475,3.07708482321819,6,0.87005962793546,0,0,0
"6545",90252,0.792826130043149,0.106751024936774,4,0.239744514700199,0,0,0
"6546",90253,0.392893446420903,0.619303389189643,6,0.538749508086583,0,0,0
"6547",90255,NA,NA,NA,NA,NA,NA,NA
"6548",90266,0.391977435789741,3.23699746857105,7,0.884975196332542,0,0,0
"6549",90268,NA,NA,NA,NA,NA,NA,NA
"6550",90270,NA,NA,0,NA,NA,NA,NA
"6551",90271,0.451874416732323,2.01244651307567,6,0.794194178514129,0,0,0
"6552",90272,0.668910406639781,1.20215722465357,6,0.685064184177614,0,0,0
"6553",90273,1.38768967795823,0.392853015261327,1,0.356429534629789,0,0,0
"6554",90274,0.284235573659555,0.768816746874144,6,0.58569277256009,0,0,0
"6555",90275,0.291656484136494,3.1167190121979,4,0.847749741723954,0,0,0
"6556",90276,0.43503309826898,0.462638559493074,6,0.478241296224783,0,0,0
"6557",90277,NA,NA,0,NA,NA,NA,NA
"6558",90279,0.93724139492302,0.611943772098064,6,0.536198992361976,0,0,0
"6559",90280,1.35829056067217,0.781610197669113,3,0.558241848071771,0,0,0
"6560",90281,NA,NA,NA,NA,NA,NA,NA
